GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Season,year
Shot Chart Detail,0021500014,449,1626164,Devin Booker,1610612756,Phoenix Suns,3,2,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-11,146,1,1,20151028,PHX,DAL,Regular,7
Shot Chart Detail,0021500014,468,1626164,Devin Booker,1610612756,Phoenix Suns,3,0,26,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-26,1,1,20151028,PHX,DAL,Regular,7
Shot Chart Detail,0021500014,484,1626164,Devin Booker,1610612756,Phoenix Suns,4,10,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20151028,PHX,DAL,Regular,7
Shot Chart Detail,0021500014,521,1626164,Devin Booker,1610612756,Phoenix Suns,4,7,34,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,-5,1,0,20151028,PHX,DAL,Regular,7
Shot Chart Detail,0021500014,570,1626164,Devin Booker,1610612756,Phoenix Suns,4,3,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,1,20151028,PHX,DAL,Regular,7
Shot Chart Detail,0021500014,586,1626164,Devin Booker,1610612756,Phoenix Suns,4,1,51,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,21,1,1,20151028,PHX,DAL,Regular,7
Shot Chart Detail,0021500014,597,1626164,Devin Booker,1610612756,Phoenix Suns,4,0,43,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20151028,PHX,DAL,Regular,7
Shot Chart Detail,0021500032,577,1626164,Devin Booker,1610612756,Phoenix Suns,4,1,31,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,-1,1,0,20151030,PHX,POR,Regular,7
Shot Chart Detail,0021500067,173,1626164,Devin Booker,1610612756,Phoenix Suns,2,7,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,166,190,1,1,20151104,PHX,SAC,Regular,7
Shot Chart Detail,0021500067,179,1626164,Devin Booker,1610612756,Phoenix Suns,2,6,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,55,198,1,0,20151104,PHX,SAC,Regular,7
Shot Chart Detail,0021500067,484,1626164,Devin Booker,1610612756,Phoenix Suns,4,1,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,3,1,1,20151104,PHX,SAC,Regular,7
Shot Chart Detail,0021500097,456,1626164,Devin Booker,1610612756,Phoenix Suns,3,0,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,13,1,0,20151108,OKC,PHX,Regular,7
Shot Chart Detail,0021500097,482,1626164,Devin Booker,1610612756,Phoenix Suns,4,10,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,8,1,0,20151108,OKC,PHX,Regular,7
Shot Chart Detail,0021500097,598,1626164,Devin Booker,1610612756,Phoenix Suns,4,0,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23,153,174,1,0,20151108,OKC,PHX,Regular,7
Shot Chart Detail,0021500143,279,1626164,Devin Booker,1610612756,Phoenix Suns,2,0,29,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-10,1,1,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500143,431,1626164,Devin Booker,1610612756,Phoenix Suns,4,8,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,79,144,1,0,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500143,442,1626164,Devin Booker,1610612756,Phoenix Suns,4,7,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,112,164,1,0,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500143,444,1626164,Devin Booker,1610612756,Phoenix Suns,4,7,30,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,2,1,0,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500143,470,1626164,Devin Booker,1610612756,Phoenix Suns,4,5,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,225,95,1,0,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500143,477,1626164,Devin Booker,1610612756,Phoenix Suns,4,5,16,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-29,21,1,0,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500143,486,1626164,Devin Booker,1610612756,Phoenix Suns,4,4,43,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,0,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500143,523,1626164,Devin Booker,1610612756,Phoenix Suns,4,2,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-202,141,1,1,20151114,PHX,DEN,Regular,7
Shot Chart Detail,0021500157,505,1626164,Devin Booker,1610612756,Phoenix Suns,4,1,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,-31,1,1,20151116,PHX,LAL,Regular,7
Shot Chart Detail,0021500174,373,1626164,Devin Booker,1610612756,Phoenix Suns,3,1,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-227,116,1,1,20151118,PHX,CHI,Regular,7
Shot Chart Detail,0021500174,406,1626164,Devin Booker,1610612756,Phoenix Suns,4,10,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-212,164,1,1,20151118,PHX,CHI,Regular,7
Shot Chart Detail,0021500174,422,1626164,Devin Booker,1610612756,Phoenix Suns,4,9,9,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-132,-1,1,0,20151118,PHX,CHI,Regular,7
Shot Chart Detail,0021500198,85,1626164,Devin Booker,1610612756,Phoenix Suns,1,3,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-160,203,1,1,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500198,128,1626164,Devin Booker,1610612756,Phoenix Suns,1,0,2,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-65,51,1,1,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500198,143,1626164,Devin Booker,1610612756,Phoenix Suns,2,11,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,6,146,1,0,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500198,166,1626164,Devin Booker,1610612756,Phoenix Suns,2,9,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-93,122,1,0,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500198,348,1626164,Devin Booker,1610612756,Phoenix Suns,3,10,15,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,15,1,1,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500198,357,1626164,Devin Booker,1610612756,Phoenix Suns,3,8,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,7,1,1,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500198,378,1626164,Devin Booker,1610612756,Phoenix Suns,3,7,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,82,149,1,0,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500198,401,1626164,Devin Booker,1610612756,Phoenix Suns,3,5,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,16,1,1,20151122,NOP,PHX,Regular,7
Shot Chart Detail,0021500207,6,1626164,Devin Booker,1610612756,Phoenix Suns,1,11,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,194,139,1,0,20151123,SAS,PHX,Regular,7
Shot Chart Detail,0021500207,28,1626164,Devin Booker,1610612756,Phoenix Suns,1,8,31,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-30,174,1,1,20151123,SAS,PHX,Regular,7
Shot Chart Detail,0021500207,30,1626164,Devin Booker,1610612756,Phoenix Suns,1,7,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,0,1,0,20151123,SAS,PHX,Regular,7
Shot Chart Detail,0021500207,39,1626164,Devin Booker,1610612756,Phoenix Suns,1,6,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-11,1,0,20151123,SAS,PHX,Regular,7
Shot Chart Detail,0021500207,406,1626164,Devin Booker,1610612756,Phoenix Suns,4,6,56,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20151123,SAS,PHX,Regular,7
Shot Chart Detail,0021500225,94,1626164,Devin Booker,1610612756,Phoenix Suns,1,3,41,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,46,13,1,1,20151125,PHX,NOP,Regular,7
Shot Chart Detail,0021500225,119,1626164,Devin Booker,1610612756,Phoenix Suns,1,1,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,163,175,1,1,20151125,PHX,NOP,Regular,7
Shot Chart Detail,0021500225,139,1626164,Devin Booker,1610612756,Phoenix Suns,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,39,-215,331,1,0,20151125,PHX,NOP,Regular,7
Shot Chart Detail,0021500236,156,1626164,Devin Booker,1610612756,Phoenix Suns,2,9,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,2,1,1,20151127,PHX,GSW,Regular,7
Shot Chart Detail,0021500236,261,1626164,Devin Booker,1610612756,Phoenix Suns,2,0,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,7,1,0,20151127,PHX,GSW,Regular,7
Shot Chart Detail,0021500236,384,1626164,Devin Booker,1610612756,Phoenix Suns,3,1,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,140,131,1,0,20151127,PHX,GSW,Regular,7
Shot Chart Detail,0021500236,543,1626164,Devin Booker,1610612756,Phoenix Suns,4,2,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,-1,1,1,20151127,PHX,GSW,Regular,7
Shot Chart Detail,0021500236,549,1626164,Devin Booker,1610612756,Phoenix Suns,4,1,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,47,1,0,20151127,PHX,GSW,Regular,7
Shot Chart Detail,0021500264,80,1626164,Devin Booker,1610612756,Phoenix Suns,1,2,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,0,20151201,BKN,PHX,Regular,7
Shot Chart Detail,0021500264,114,1626164,Devin Booker,1610612756,Phoenix Suns,2,11,33,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-158,115,1,0,20151201,BKN,PHX,Regular,7
Shot Chart Detail,0021500270,105,1626164,Devin Booker,1610612756,Phoenix Suns,1,3,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,102,242,1,1,20151202,DET,PHX,Regular,7
Shot Chart Detail,0021500270,114,1626164,Devin Booker,1610612756,Phoenix Suns,1,2,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,17,183,1,0,20151202,DET,PHX,Regular,7
Shot Chart Detail,0021500270,139,1626164,Devin Booker,1610612756,Phoenix Suns,1,0,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,53,257,1,1,20151202,DET,PHX,Regular,7
Shot Chart Detail,0021500270,161,1626164,Devin Booker,1610612756,Phoenix Suns,2,10,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,3,1,1,20151202,DET,PHX,Regular,7
Shot Chart Detail,0021500270,201,1626164,Devin Booker,1610612756,Phoenix Suns,2,6,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,0,1,1,20151202,DET,PHX,Regular,7
Shot Chart Detail,0021500270,404,1626164,Devin Booker,1610612756,Phoenix Suns,4,11,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-133,229,1,1,20151202,DET,PHX,Regular,7
Shot Chart Detail,0021500284,108,1626164,Devin Booker,1610612756,Phoenix Suns,1,1,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-19,3,1,1,20151204,WAS,PHX,Regular,7
Shot Chart Detail,0021500284,141,1626164,Devin Booker,1610612756,Phoenix Suns,2,10,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-115,28,1,0,20151204,WAS,PHX,Regular,7
Shot Chart Detail,0021500284,148,1626164,Devin Booker,1610612756,Phoenix Suns,2,9,29,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-1,1,1,20151204,WAS,PHX,Regular,7
Shot Chart Detail,0021500284,358,1626164,Devin Booker,1610612756,Phoenix Suns,3,1,0,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,1,20151204,WAS,PHX,Regular,7
Shot Chart Detail,0021500284,389,1626164,Devin Booker,1610612756,Phoenix Suns,4,10,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,28,1,0,20151204,WAS,PHX,Regular,7
Shot Chart Detail,0021500284,428,1626164,Devin Booker,1610612756,Phoenix Suns,4,7,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,2,1,1,20151204,WAS,PHX,Regular,7
Shot Chart Detail,0021500299,75,1626164,Devin Booker,1610612756,Phoenix Suns,1,3,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,151,13,1,0,20151206,MEM,PHX,Regular,7
Shot Chart Detail,0021500299,82,1626164,Devin Booker,1610612756,Phoenix Suns,1,2,52,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,11,1,0,20151206,MEM,PHX,Regular,7
Shot Chart Detail,0021500299,128,1626164,Devin Booker,1610612756,Phoenix Suns,2,10,12,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-96,41,1,0,20151206,MEM,PHX,Regular,7
Shot Chart Detail,0021500299,140,1626164,Devin Booker,1610612756,Phoenix Suns,2,9,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-102,144,1,0,20151206,MEM,PHX,Regular,7
Shot Chart Detail,0021500299,156,1626164,Devin Booker,1610612756,Phoenix Suns,2,7,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,220,124,1,1,20151206,MEM,PHX,Regular,7
Shot Chart Detail,0021500299,184,1626164,Devin Booker,1610612756,Phoenix Suns,2,4,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-192,-1,1,1,20151206,MEM,PHX,Regular,7
Shot Chart Detail,0021500309,120,1626164,Devin Booker,1610612756,Phoenix Suns,1,2,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,9,154,1,0,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,127,1626164,Devin Booker,1610612756,Phoenix Suns,1,1,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,0,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,139,1626164,Devin Booker,1610612756,Phoenix Suns,1,0,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,203,1,1,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,147,1626164,Devin Booker,1610612756,Phoenix Suns,2,11,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,2,1,1,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,252,1626164,Devin Booker,1610612756,Phoenix Suns,2,1,50,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,1,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,331,1626164,Devin Booker,1610612756,Phoenix Suns,3,5,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-61,165,1,0,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,406,1626164,Devin Booker,1610612756,Phoenix Suns,4,11,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,3,1,0,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,416,1626164,Devin Booker,1610612756,Phoenix Suns,4,10,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-127,136,1,1,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,438,1626164,Devin Booker,1610612756,Phoenix Suns,4,8,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,0,1,1,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500309,538,1626164,Devin Booker,1610612756,Phoenix Suns,4,1,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-205,159,1,1,20151207,CHI,PHX,Regular,7
Shot Chart Detail,0021500326,103,1626164,Devin Booker,1610612756,Phoenix Suns,1,2,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-102,154,1,1,20151209,PHX,ORL,Regular,7
Shot Chart Detail,0021500326,150,1626164,Devin Booker,1610612756,Phoenix Suns,2,9,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-47,56,1,0,20151209,PHX,ORL,Regular,7
Shot Chart Detail,0021500343,85,1626164,Devin Booker,1610612756,Phoenix Suns,1,3,31,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,0,1,1,20151211,PHX,POR,Regular,7
Shot Chart Detail,0021500343,128,1626164,Devin Booker,1610612756,Phoenix Suns,2,11,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,53,237,1,1,20151211,PHX,POR,Regular,7
Shot Chart Detail,0021500343,163,1626164,Devin Booker,1610612756,Phoenix Suns,2,7,35,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,73,234,1,1,20151211,PHX,POR,Regular,7
Shot Chart Detail,0021500343,438,1626164,Devin Booker,1610612756,Phoenix Suns,4,6,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,139,1,0,20151211,PHX,POR,Regular,7
Shot Chart Detail,0021500353,117,1626164,Devin Booker,1610612756,Phoenix Suns,1,2,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-129,-21,1,0,20151213,PHX,MIN,Regular,7
Shot Chart Detail,0021500353,155,1626164,Devin Booker,1610612756,Phoenix Suns,2,10,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,109,169,1,1,20151213,PHX,MIN,Regular,7
Shot Chart Detail,0021500353,433,1626164,Devin Booker,1610612756,Phoenix Suns,3,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-147,85,1,0,20151213,PHX,MIN,Regular,7
Shot Chart Detail,0021500353,449,1626164,Devin Booker,1610612756,Phoenix Suns,4,10,3,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-78,36,1,0,20151213,PHX,MIN,Regular,7
Shot Chart Detail,0021500353,458,1626164,Devin Booker,1610612756,Phoenix Suns,4,9,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,202,139,1,0,20151213,PHX,MIN,Regular,7
Shot Chart Detail,0021500363,152,1626164,Devin Booker,1610612756,Phoenix Suns,2,7,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,145,139,1,0,20151214,DAL,PHX,Regular,7
Shot Chart Detail,0021500381,116,1626164,Devin Booker,1610612756,Phoenix Suns,2,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,94,160,1,0,20151216,GSW,PHX,Regular,7
Shot Chart Detail,0021500381,331,1626164,Devin Booker,1610612756,Phoenix Suns,3,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,178,1,0,20151216,GSW,PHX,Regular,7
Shot Chart Detail,0021500381,374,1626164,Devin Booker,1610612756,Phoenix Suns,3,1,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,122,244,1,0,20151216,GSW,PHX,Regular,7
Shot Chart Detail,0021500381,384,1626164,Devin Booker,1610612756,Phoenix Suns,3,0,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,38,257,1,0,20151216,GSW,PHX,Regular,7
Shot Chart Detail,0021500406,359,1626164,Devin Booker,1610612756,Phoenix Suns,3,1,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,154,1,0,20151220,PHX,MIL,Regular,7
Shot Chart Detail,0021500406,362,1626164,Devin Booker,1610612756,Phoenix Suns,3,0,59,Missed Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-104,36,1,0,20151220,PHX,MIL,Regular,7
Shot Chart Detail,0021500406,416,1626164,Devin Booker,1610612756,Phoenix Suns,4,9,58,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-5,1,1,20151220,PHX,MIL,Regular,7
Shot Chart Detail,0021500406,437,1626164,Devin Booker,1610612756,Phoenix Suns,4,8,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-15,1,0,20151220,PHX,MIL,Regular,7
Shot Chart Detail,0021500406,462,1626164,Devin Booker,1610612756,Phoenix Suns,4,6,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,174,1,0,20151220,PHX,MIL,Regular,7
Shot Chart Detail,0021500417,10,1626164,Devin Booker,1610612756,Phoenix Suns,1,10,38,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,0,1,0,20151221,UTA,PHX,Regular,7
Shot Chart Detail,0021500417,499,1626164,Devin Booker,1610612756,Phoenix Suns,4,2,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,-1,1,1,20151221,UTA,PHX,Regular,7
Shot Chart Detail,0021500417,525,1626164,Devin Booker,1610612756,Phoenix Suns,4,0,28,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,0,1,1,20151221,UTA,PHX,Regular,7
Shot Chart Detail,0021500417,531,1626164,Devin Booker,1610612756,Phoenix Suns,4,0,11,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,16,1,0,20151221,UTA,PHX,Regular,7
Shot Chart Detail,0021500451,214,1626164,Devin Booker,1610612756,Phoenix Suns,2,6,48,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,26,1,1,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,230,1626164,Devin Booker,1610612756,Phoenix Suns,2,5,9,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,-10,1,1,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,232,1626164,Devin Booker,1610612756,Phoenix Suns,2,4,53,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,-24,1,1,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,254,1626164,Devin Booker,1610612756,Phoenix Suns,2,2,51,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,28,1,0,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,284,1626164,Devin Booker,1610612756,Phoenix Suns,2,0,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,138,72,1,0,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,324,1626164,Devin Booker,1610612756,Phoenix Suns,3,9,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,55,2,1,0,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,326,1626164,Devin Booker,1610612756,Phoenix Suns,3,8,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,7,1,1,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,362,1626164,Devin Booker,1610612756,Phoenix Suns,3,6,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,14,61,1,0,20151226,PHX,PHI,Regular,7
Shot Chart Detail,0021500451,472,1626164,Devin Booker,1610612756,Phoenix Suns,4,10,43,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,16,1,1,20151226,PHX,PHI,Regular,7
