GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Season,year
Shot Chart Detail,0021300024,124,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,51,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,1,1,1,20131101,BOS,MIL,Regular,10
Shot Chart Detail,0021300024,406,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,2,16,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20131101,BOS,MIL,Regular,10
Shot Chart Detail,0021300024,429,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,187,165,1,0,20131101,BOS,MIL,Regular,10
Shot Chart Detail,0021300024,493,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,58,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,25,1,0,20131101,BOS,MIL,Regular,10
Shot Chart Detail,0021300024,496,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,28,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,6,30,1,0,20131101,BOS,MIL,Regular,10
Shot Chart Detail,0021300037,142,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,25,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,23,1,0,20131102,MIL,TOR,Regular,10
Shot Chart Detail,0021300037,436,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20131102,MIL,TOR,Regular,10
Shot Chart Detail,0021300107,90,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,4,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-221,107,1,0,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300107,121,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,0,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300107,137,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-198,146,1,1,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300107,405,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,53,45,1,0,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300107,448,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,42,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,7,1,1,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300107,468,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-177,167,1,0,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300107,471,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-158,187,1,1,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300107,480,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-190,154,1,1,20131112,MIA,MIL,Regular,10
Shot Chart Detail,0021300111,85,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,5,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,16,1,1,20131113,ORL,MIL,Regular,10
Shot Chart Detail,0021300111,431,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-123,230,1,0,20131113,ORL,MIL,Regular,10
Shot Chart Detail,0021300125,107,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,22,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-11,20,1,1,20131115,IND,MIL,Regular,10
Shot Chart Detail,0021300125,488,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,58,247,1,1,20131115,IND,MIL,Regular,10
Shot Chart Detail,0021300144,70,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-246,67,1,0,20131116,MIL,OKC,Regular,10
Shot Chart Detail,0021300144,118,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,18,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20131116,MIL,OKC,Regular,10
Shot Chart Detail,0021300144,203,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,0,1,0,20131116,MIL,OKC,Regular,10
Shot Chart Detail,0021300193,363,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20131123,MIL,CHA,Regular,10
Shot Chart Detail,0021300193,399,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,13,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,6,1,1,20131123,MIL,CHA,Regular,10
Shot Chart Detail,0021300193,402,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,132,64,1,0,20131123,MIL,CHA,Regular,10
Shot Chart Detail,0021300193,405,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-2,1,0,20131123,MIL,CHA,Regular,10
Shot Chart Detail,0021300193,440,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,25,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,0,1,0,20131123,MIL,CHA,Regular,10
Shot Chart Detail,0021300193,462,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,39,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,4,1,0,20131123,MIL,CHA,Regular,10
Shot Chart Detail,0021300193,465,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,196,-6,1,1,20131123,MIL,CHA,Regular,10
Shot Chart Detail,0021300204,405,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,51,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,157,12,1,0,20131125,DET,MIL,Regular,10
Shot Chart Detail,0021300204,410,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-78,194,1,0,20131125,DET,MIL,Regular,10
Shot Chart Detail,0021300204,436,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,35,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,1,1,0,20131125,DET,MIL,Regular,10
Shot Chart Detail,0021300204,455,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,43,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-2,1,1,20131125,DET,MIL,Regular,10
Shot Chart Detail,0021300204,491,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,59,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,0,1,0,20131125,DET,MIL,Regular,10
Shot Chart Detail,0021300204,494,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,46,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,1,20131125,DET,MIL,Regular,10
Shot Chart Detail,0021300228,433,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,35,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,0,1,1,20131129,CHA,MIL,Regular,10
Shot Chart Detail,0021300228,533,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-144,257,1,0,20131129,CHA,MIL,Regular,10
Shot Chart Detail,0021300228,559,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,6,1,1,20131129,CHA,MIL,Regular,10
Shot Chart Detail,0021300247,78,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,1,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,83,244,1,1,20131130,MIL,BOS,Regular,10
Shot Chart Detail,0021300247,106,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20131130,MIL,BOS,Regular,10
Shot Chart Detail,0021300247,176,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,0,20131130,MIL,BOS,Regular,10
Shot Chart Detail,0021300247,340,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,118,231,1,1,20131130,MIL,BOS,Regular,10
Shot Chart Detail,0021300247,343,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,1,1,1,20131130,MIL,BOS,Regular,10
Shot Chart Detail,0021300247,388,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-250,97,1,0,20131130,MIL,BOS,Regular,10
Shot Chart Detail,0021300262,82,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,27,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,4,1,0,20131203,BOS,MIL,Regular,10
Shot Chart Detail,0021300262,369,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,36,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20131203,BOS,MIL,Regular,10
Shot Chart Detail,0021300262,393,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,0,1,0,20131203,BOS,MIL,Regular,10
Shot Chart Detail,0021300262,395,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20131203,BOS,MIL,Regular,10
Shot Chart Detail,0021300272,157,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,7,1,1,20131204,MIL,DET,Regular,10
Shot Chart Detail,0021300272,332,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,4,1,0,20131204,MIL,DET,Regular,10
Shot Chart Detail,0021300272,358,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,3,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-158,88,1,1,20131204,MIL,DET,Regular,10
Shot Chart Detail,0021300272,417,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,0,1,1,20131204,MIL,DET,Regular,10
Shot Chart Detail,0021300272,433,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,207,140,1,0,20131204,MIL,DET,Regular,10
Shot Chart Detail,0021300281,82,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,159,206,1,0,20131206,WAS,MIL,Regular,10
Shot Chart Detail,0021300281,152,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,46,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,-10,1,1,20131206,WAS,MIL,Regular,10
Shot Chart Detail,0021300281,270,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,0,20131206,WAS,MIL,Regular,10
Shot Chart Detail,0021300281,410,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,40,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,-10,1,1,20131206,WAS,MIL,Regular,10
Shot Chart Detail,0021300281,425,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,200,165,1,0,20131206,WAS,MIL,Regular,10
Shot Chart Detail,0021300281,456,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,7,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-52,36,1,1,20131206,WAS,MIL,Regular,10
Shot Chart Detail,0021300295,66,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,41,1,0,20131207,MIL,BKN,Regular,10
Shot Chart Detail,0021300295,75,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,52,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,25,-240,86,1,0,20131207,MIL,BKN,Regular,10
Shot Chart Detail,0021300295,98,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,3,1,1,20131207,MIL,BKN,Regular,10
Shot Chart Detail,0021300316,222,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-130,143,1,0,20131210,CHI,MIL,Regular,10
Shot Chart Detail,0021300321,53,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,46,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-6,1,0,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300321,105,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,33,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,3,1,1,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300321,140,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,14,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,1,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300321,350,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,2,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-70,26,1,0,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300321,381,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,-5,1,1,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300321,386,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-38,254,1,0,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300321,485,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,22,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,30,1,1,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300321,494,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,30,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20131211,MIL,SAS,Regular,10
Shot Chart Detail,0021300337,64,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,5,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-10,1,0,20131213,MIL,CHI,Regular,10
Shot Chart Detail,0021300337,71,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-185,75,1,0,20131213,MIL,CHI,Regular,10
Shot Chart Detail,0021300337,306,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,23,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-3,1,1,20131213,MIL,CHI,Regular,10
Shot Chart Detail,0021300337,393,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,21,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-5,1,1,20131213,MIL,CHI,Regular,10
Shot Chart Detail,0021300348,108,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,39,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-2,1,1,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,116,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,0,Missed Shot,Running Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,8,1,0,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,128,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,50,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-2,1,1,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,132,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,3,1,1,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,373,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,2,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,59,231,1,0,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,377,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,43,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,0,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,408,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,39,1,0,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,410,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-133,135,1,0,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300348,443,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,0,20131214,DAL,MIL,Regular,10
Shot Chart Detail,0021300375,164,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,66,1,0,20131218,MIL,NYK,Regular,10
Shot Chart Detail,0021300375,196,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,7,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-3,1,1,20131218,MIL,NYK,Regular,10
Shot Chart Detail,0021300375,295,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,3,1,1,20131218,MIL,NYK,Regular,10
Shot Chart Detail,0021300385,299,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-149,219,1,0,20131220,CLE,MIL,Regular,10
Shot Chart Detail,0021300385,324,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,14,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-8,1,1,20131220,CLE,MIL,Regular,10
Shot Chart Detail,0021300385,338,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,59,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,7,1,0,20131220,CLE,MIL,Regular,10
Shot Chart Detail,0021300385,341,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,39,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,155,220,1,1,20131220,CLE,MIL,Regular,10
Shot Chart Detail,0021300398,4,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,12,1,0,20131221,MIL,PHI,Regular,10
Shot Chart Detail,0021300398,27,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,17,1,0,20131221,MIL,PHI,Regular,10
Shot Chart Detail,0021300398,34,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-198,22,1,0,20131221,MIL,PHI,Regular,10
Shot Chart Detail,0021300398,101,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,40,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,4,1,1,20131221,MIL,PHI,Regular,10
Shot Chart Detail,0021300398,302,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,3,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-8,-5,1,1,20131221,MIL,PHI,Regular,10
Shot Chart Detail,0021300398,431,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20131221,MIL,PHI,Regular,10
Shot Chart Detail,0021300398,485,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,24,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,48,12,1,0,20131221,MIL,PHI,Regular,10
Shot Chart Detail,0021300407,27,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-161,195,1,0,20131223,CHA,MIL,Regular,10
Shot Chart Detail,0021300407,43,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,22,1,0,20131223,CHA,MIL,Regular,10
Shot Chart Detail,0021300407,71,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,4,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,195,148,1,0,20131223,CHA,MIL,Regular,10
Shot Chart Detail,0021300407,228,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,84,244,1,1,20131223,CHA,MIL,Regular,10
Shot Chart Detail,0021300407,292,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,192,176,1,1,20131223,CHA,MIL,Regular,10
Shot Chart Detail,0021300407,296,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,18,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,1,20131223,CHA,MIL,Regular,10
Shot Chart Detail,0021300407,304,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-5,1,1,20131223,CHA,MIL,Regular,10
